energy,unc_en,intensity_%,unc_i,type,start level H-l [sec],start level energy  [keV],  end level energy  [keV],  end level H-l  [sec], multipolarity, mixing ratio, unc, conversion coeff. ,unc, parent Z, N, symbol, parent energy shift,parent energy  [keV] , unc, jp,  half_life, half-life operator,unc,unit, half_life [s], unc, decay, decay %, unc,Q , unc, Z,N, symbol ,ENSDF_publication_cut-off,ENSDF_authors,Extraction_date
118.97,0.15,0.000382024,0.00011,,G,1.99E-14,1082.816,963.363,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
121.7817,0.0003,20.564424,0.16,1.40E-09,G,,121.7818,0,E2,,,1.155,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
125.68,0.1,0.003697704,0.00019,7.00E-12,G,,810.453,684.69,[E2],,,1.033,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
137.56,0.22,0.000533392,0.00013,,G,6.00E-12,1371.721,1233.8626,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
148,0.05,0.0147764,0.0011,6.00E-12,G,4.00E-12,1233.8626,1085.8408,M1+E2,1,6,0.569,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
150.13,0.08,0.00064872,0.00008,,G,,1371.721,1221.67,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
166.91,0.25,0.00151368,0.0008,,G,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
172.1,0.4,0.000120056,0.00021,,G,,1282.24,1109.2,[E2],,,0.369,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
174.8,0.22,0.000385296,0.00019,7.30E-12,G,7.30E-12,930.546,755.396,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
175.18,,0.0028832,0.0011,,G,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
192.6,0.05,0.001901352,0.00022,,G,7.30E-12,1123.1855,930.546,[E1],,,0.0502,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
195.22,0.15,0.00057236,0.00019,,G,,1318.456,1123.1855,E1,,,0.0484,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
202.74,0.13,0.00367608,0.0011,,G,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
207.03,0.23,0.000821712,0.00024,,G,4.00E-12,1292.753,1085.8408,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
207.64,0.11,0.00526184,0.0003,,G,,1579.427,1371.721,[E1],,,0.0382,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
209.3,,0.000047464,0.000011,,G,,1318.456,1109.2,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
209.41,0.13,0.00033504,0.0004,,G,,1643.421,1434.02,[E1],,,0.0402,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
209.97,0.03,0.00309944,0.0007,,G,,1292.753,1082.816,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
210.95,0.14,0.00273904,0.00016,6.00E-12,G,,1233.8626,1022.969,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
212.43,0.11,0.01492056,0.0005,,G,7.00E-12,1022.969,810.453,E2,,,0.1706,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
237.1,0.03,0.004562664,0.00019,,G,,1529.8019,1292.753,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
239.33,,0.003833214,0.000022,,G,,1769.13,1529.8019,[E1],,,0.0263,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
241,,0.000268354,0.0000016,,G,,1612.88,1371.721,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
244.6974,0.0008,5.44204,0.04,6.00E-11,G,1.40E-09,366.4795,121.7818,E2,,,0.1073,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
251.633,0.009,0.0482936,0.0019,,G,5.00E-12,1292.753,1041.1217,E1+M2,0.24,5,0.055,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
269.84,0.06,0.00562224,0.0005,,G,,1292.753,1022.969,[E2],,,0.0784,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
271.08,0.04,0.0199628,0.0019,3.70E-11,G,3.20E-11,615.415,344.2789,E2,,,0.0827,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
272.41,0.09,0.000461312,0.00016,,G,7.00E-12,1082.816,810.453,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
275.42,0.04,0.02493968,0.0008,4.00E-12,G,7.00E-12,1085.8408,810.453,M1,,,0.1015,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
285.98,0.18,0.00706384,0.0016,,G,4.00E-12,1371.721,1085.8408,[E2],,,0.0653,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
286.5,0.11,0.00100912,0.0003,,G,,1579.427,1292.753,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
287.1,0.12,0.000226152,0.00007,,G,,1605.596,1318.456,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
295.9387,0.0017,0.317152,0.004,,G,6.00E-12,1529.8019,1233.8626,E1,,,0.01523,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
315.1,0.03,0.01114008,0.0011,7.30E-12,G,3.70E-11,930.546,615.415,(E2),,,0.0518,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
316.13,0.13,0.00728008,0.0005,,G,,1022.969,706.91,(E2),,,0.0478,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
320.1,0.05,0.00147764,0.00011,,G,,1612.88,1292.753,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
324.83,0.03,0.01901352,0.0019,,G,,1434.02,1109.2,[M1 E2],,,0.062,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
324.914,0.026,0.001387624,0.00024,,G,,1643.421,1318.456,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
328.764,0.026,0.000966032,0.00021,,G,,1643.421,1314.64,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
329.41,0.05,0.08743304,0.0024,,G,1.99E-14,1292.753,963.363,[E1],,,0.01163,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
330.58,0.08,0.00670344,0.0011,,G,5.00E-12,1371.721,1041.1217,[E1],,,0.01154,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
340.46,0.1,0.01917328,0.0008,,G,6.00E-11,706.91,366.4795,E2,,,0.0382,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
344.2785,0.0012,7.423928,0.2,3.20E-11,G,,344.2789,0,E2,,,0.0397,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
345.54,0.03,0.00706384,0.0005,,G,6.00E-12,1579.427,1233.8626,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
348.752,0.015,0.00122536,0.00016,,G,,1371.721,1022.969,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
351.66,0.05,0.00295952,0.0008,,G,7.30E-12,1282.24,930.546,E2,,,0.0373,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
354.16,0.15,0.000268032,0.00011,,G,7.30E-12,1109.2,755.396,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
357.26,0.05,0.00439688,0.0004,,G,,1649.833,1292.753,[E1],,,0.00953,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
358.48,0.07,0.00118932,0.00013,,G,,1730.207,1371.721,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
367.7891,0.002,0.2398328,0.006,,G,7.30E-12,1123.1855,755.396,E1,,,0.00964,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
378.15,0.24,0.000172992,0.00006,,G,6.00E-12,1612.88,1233.8626,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
379.36,0.18,0.000591056,0.00021,,G,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
385.61,0.21,0.004007648,0.00024,,G,,1757.001,1371.721,[M1 E2],,,0.034,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
387.9,0.08,0.00080968,0.0003,,G,7.30E-12,1318.456,930.546,(M1+E2+E0),,,0.038,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
389.07,0.11,0.0025228,0.0013,,G,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
391.19,0.07,0.001016328,0.00004,,G,,1612.88,1221.67,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
395.75,0.19,0.0057664,0.003,,G,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
397.75,0.26,0.000266696,0.00006,,G,,1769.13,1371.721,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
401.29,0.09,0.000461312,0.00004,4.00E-12,G,,1085.8408,684.69,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
406.74,0.15,0.000591056,0.00021,,G,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
411.1165,0.0012,0.6245704,0.013,7.30E-12,G,3.20E-11,755.396,344.2789,E2,,,0.0238,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
416.02,0.03,0.07842304,0.0019,,G,6.00E-12,1649.833,1233.8626,[E1],,,0.0066,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
423.45,0.04,0.002147984,0.00021,6.00E-12,G,7.00E-12,1233.8626,810.453,[M1 E2],,,0.027,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
440.86,0.1,0.00173104,0.0004,,G,,1550.17,1109.2,[E2],,,0.0196,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,B-,27.92,0.13,1818.8,7,64,88,Gd,31-Aug-13,M. J. MARTIN,22/03/2024
441,,0,,,G,,,,,,,,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
443.9606,0.0016,2.0377016,0.014,,G,4.00E-12,1529.8019,1085.8408,E1+M2,0.058,12,0.00598,,63,89,Eu,,0,,3-,13.517,,9,Y,426554968.4,284012.3338,EC+B+,72.08,0.13,1874.5,15,62,90,Sm,31-Aug-13,M. J. MARTIN,22/03/2024
